"","id","year","month","month_num","hero","role","ability","change","is_nerf","is_buff","skins","days_since_release","skin_ratio","number_of_changes","patch_ratio","nerf_ratio","buff_ratio"
"632",632,2024,"August",8,"sombra","damage","virus","impact damage increased from 25 to 35.",0,1,36,749,0.028869286287089,30,0.0428571428571429,0.466666666666667,0.533333333333333
"633",633,2024,"August",8,"sombra","damage","stealth","bonus movement speed increased from 45 to 60%.",0,1,36,749,0.028869286287089,30,0.0428571428571429,0.466666666666667,0.533333333333333
"634",634,2024,"August",8,"sojourn","damage","railgun","primary fire weapon spread reduced from 2 to 1.6 degrees.",0,1,21,749,0.0168404170008019,24,0.0342857142857143,0.333333333333333,0.666666666666667
"635",635,2024,"August",8,"sojourn","damage","railgun","critical hits now grant 10 energy.",0,1,21,749,0.0168404170008019,24,0.0342857142857143,0.333333333333333,0.666666666666667
"636",636,2024,"August",8,"sojourn","damage","railgun","energy degeneration rate reduced from 33 to 15 per secondsondafter 7 secondsond.",0,1,21,749,0.0168404170008019,24,0.0342857142857143,0.333333333333333,0.666666666666667
"637",637,2024,"August",8,"junkrat","damage","frag launcher","projectile size is now reduced by half after the secondsondricochet.",1,0,32,749,0.0256615878107458,12,0.0171428571428571,0.333333333333333,0.666666666666667
"638",638,2024,"August",8,"junkrat","damage","frag launcher","projectiles preserve slightly more velocity on ricochet",0,1,32,749,0.0256615878107458,12,0.0171428571428571,0.333333333333333,0.666666666666667
"639",639,2024,"August",8,"hanzo","damage","hit_points","base health reduced from 250 to 225.",1,0,36,749,0.028869286287089,14,0.02,0.285714285714286,0.714285714285714
"640",640,2024,"August",8,"echo","damage","hit_points","base health reduced from 250 to 225.",1,0,26,749,0.020850040096231,13,0.0185714285714286,0.230769230769231,0.769230769230769
"641",641,2024,"August",8,"zarya","tank","particle cannon","secondary fire minimum damage increased from 47 to 55.",0,1,35,749,0.0280673616680032,23,0.0328571428571429,0.391304347826087,0.608695652173913
"642",642,2024,"August",8,"zarya","tank","particle cannon","secondary fire maximum damage increased from 95 to 110",0,1,35,749,0.0280673616680032,23,0.0328571428571429,0.391304347826087,0.608695652173913
"643",643,2024,"August",8,"orisa","tank","energy javelin","impact damage increased from 60 to 80.",0,1,29,749,0.0232558139534884,19,0.0271428571428571,0.263157894736842,0.736842105263158
"644",644,2024,"August",8,"dva","tank","defense matrix","maximum duration reduced from 3.5 to 3 secondsond.",1,0,37,749,0.0296712109061748,21,0.03,0.238095238095238,0.761904761904762
"645",645,2024,"August",8,"juno","support","mediblaster","damage increased from 7 to 8.",0,1,5,55,0.00400962309542903,14,0.02,0.5,0.5
"646",646,2024,"August",8,"juno","support","glide boost","cooldown reduced from 8 to 6 secondsond",0,1,5,55,0.00400962309542903,14,0.02,0.5,0.5
"647",647,2024,"August",8,"illari","support","solar rifle","maximum damage reduced from 75 to 70",1,0,16,439,0.0128307939053729,38,0.0542857142857143,0.473684210526316,0.526315789473684
"648",648,2024,"August",8,"illari","support","solar rifle","minimum damage reduced from 25 to 20",1,0,16,439,0.0128307939053729,38,0.0542857142857143,0.473684210526316,0.526315789473684
"649",649,2024,"August",8,"tracer","damage","pulse pistols","damage reduced from 6 to 5.5",1,0,40,749,0.0320769847634322,7,0.01,0.571428571428571,0.428571428571429
"650",650,2024,"September",9,"juno","support","mediblaster","fire rate increased from 14.3 to 15.5 (reverted to the 34 shots per secondsondduring the projectile volley).",0,1,5,55,0.00400962309542903,14,0.02,0.5,0.5
"651",651,2024,"September",9,"juno","support","mediblaster","damage reduced from 8 to 7.5.",1,0,5,55,0.00400962309542903,14,0.02,0.5,0.5
"652",652,2024,"September",9,"juno","support","mediblaster","healing reduced from 7 to 6.5",1,0,5,55,0.00400962309542903,14,0.02,0.5,0.5
"653",653,2024,"September",9,"sombra","damage","virus","damage over time reduced from 90 to 75.",1,0,36,749,0.028869286287089,30,0.0428571428571429,0.466666666666667,0.533333333333333
"654",654,2024,"September",9,"ashe","damage","the viper","reload per bullet increased from 0.2 to 0.25 secondsond.",1,0,31,749,0.02485966319166,7,0.01,0.285714285714286,0.714285714285714
"655",655,2024,"September",9,"ashe","damage","the viper","primary fire damage reduced from 40 to 35",1,0,31,749,0.02485966319166,7,0.01,0.285714285714286,0.714285714285714
"656",656,2024,"September",9,"winston","tank","tesla cannon","damage per secondsondreduced from 75 to 70.",1,0,29,749,0.0232558139534884,12,0.0171428571428571,0.0833333333333333,0.916666666666667
"657",657,2024,"September",9,"zenyatta","support","destruction orb","damage increased from 48 to 50.",0,1,34,749,0.0272654370489174,18,0.0257142857142857,0.277777777777778,0.722222222222222
"658",658,2024,"September",9,"zenyatta","support","orb of discord","cooldown per target reduced from 7 to 6 secondsond.",0,1,34,749,0.0272654370489174,18,0.0257142857142857,0.277777777777778,0.722222222222222
"659",659,2024,"September",9,"lifeweaver","support","thorn volley","maximum ammo increased from 80 to 100.",0,1,17,558,0.0136327185244587,29,0.0414285714285714,0.275862068965517,0.724137931034483
"660",660,2024,"September",9,"moira","support","coalescence","damage per secondsondincreased from 70 to 85.",0,1,30,749,0.0240577385725742,8,0.0114285714285714,0.25,0.75
"661",661,2024,"September",9,"venture","damage","explorer's resolve","shield health gained per ability reduced from 40 to 30.",1,0,9,188,0.00721732157177225,13,0.0185714285714286,0.615384615384615,0.384615384615385
"662",662,2024,"September",9,"hanzo","damage","storm bow","normal arrows are no longer affected by global projectile size increases.",0,1,36,749,0.028869286287089,14,0.02,0.285714285714286,0.714285714285714
"663",663,2024,"September",9,"hanzo","damage","storm bow","maximum damage increased from 120 to 125.",0,1,36,749,0.028869286287089,14,0.02,0.285714285714286,0.714285714285714
"664",664,2024,"September",9,"hanzo","damage","storm bow","time to fully charge increased from 0.72 to 0.87 secondsond",1,0,36,749,0.028869286287089,14,0.02,0.285714285714286,0.714285714285714
"665",665,2024,"September",9,"cassidy","damage","flashbang","hinder duration reduced from 1.2 to 0.9 secondsond.",1,0,35,749,0.0280673616680032,18,0.0257142857142857,0.555555555555556,0.444444444444444
"666",666,2024,"September",9,"cassidy","damage","flashbang","explosion damage increased from 45 to 75",0,1,35,749,0.0280673616680032,18,0.0257142857142857,0.555555555555556,0.444444444444444
"667",667,2024,"September",9,"cassidy","damage","deadeye","ultimate cost reduced 10%.",0,1,35,749,0.0280673616680032,18,0.0257142857142857,0.555555555555556,0.444444444444444
"668",668,2024,"September",9,"bastion","damage","configuration: assault","spread reduced from 2.2 to 2 degrees.",0,1,34,749,0.0272654370489174,11,0.0157142857142857,0.363636363636364,0.636363636363636
"669",669,2024,"September",9,"bastion","damage","configuration: artillery","ultimate cost reduced 12%.",0,1,34,749,0.0272654370489174,11,0.0157142857142857,0.363636363636364,0.636363636363636
"670",670,2024,"September",9,"sigma","tank","hyperspheres","impact damage reduced from 25 to 15.",1,0,27,749,0.0216519647153168,12,0.0171428571428571,0.416666666666667,0.583333333333333
"671",671,2024,"September",9,"sigma","tank","hyperspheres","explosion damage increased from 30 to 40.",0,1,27,749,0.0216519647153168,12,0.0171428571428571,0.416666666666667,0.583333333333333
"672",672,2024,"September",9,"sigma","tank","hyperspheres","no longer deals damage to self",0,1,27,749,0.0216519647153168,12,0.0171428571428571,0.416666666666667,0.583333333333333
"673",673,2024,"September",9,"roadhog","tank","take a breather","resource regeneration rate increased from 8 to 10 per secondsond.",0,1,35,749,0.0280673616680032,38,0.0542857142857143,0.447368421052632,0.552631578947368
"674",674,2024,"September",9,"orisa","tank","fortify","movement speed penalty reduced from 20% to 10%.",0,1,29,749,0.0232558139534884,19,0.0271428571428571,0.263157894736842,0.736842105263158
"675",675,2024,"September",9,"dva","tank","hit_points","mech armor health reduced from 375 to 325",1,0,37,749,0.0296712109061748,21,0.03,0.238095238095238,0.761904761904762
"676",676,2024,"September",9,"dva","tank","hit_points","mech base health increased from 200 to 225",0,1,37,749,0.0296712109061748,21,0.03,0.238095238095238,0.761904761904762
"677",677,2024,"October",10,"juno","support","mediblaster","falloff range reduced from 30-50 meters to 20-35 meters.",1,0,5,55,0.00400962309542903,14,0.02,0.5,0.5
"678",678,2024,"October",10,"juno","support","mediblaster","healing per projectile reduced from 6.5 to 6",1,0,5,55,0.00400962309542903,14,0.02,0.5,0.5
"679",679,2024,"October",10,"brigitte","support","repair pack","cooldown increased from 5 to 5.5 secondsond.",1,0,32,749,0.0256615878107458,12,0.0171428571428571,0.166666666666667,0.833333333333333
"680",680,2024,"October",10,"baptiste","support","biotic launcher","primary fire recoil reduced by 30%.",0,1,27,749,0.0216519647153168,10,0.0142857142857143,0.3,0.7
"681",681,2024,"October",10,"sombra","damage","hack","no longer ends stealth but does reveal sombra.",0,1,36,749,0.028869286287089,30,0.0428571428571429,0.466666666666667,0.533333333333333
"682",682,2024,"October",10,"sombra","damage","hack","hacked ability lockout effect duration reduced from 1.5 to 1.0 secondsond (emp duration unchanged).",1,0,36,749,0.028869286287089,30,0.0428571428571429,0.466666666666667,0.533333333333333
"683",683,2024,"October",10,"sombra","damage","hack","bob hacked stun duration reduced from 10 to 3 secondsond",1,0,36,749,0.028869286287089,30,0.0428571428571429,0.466666666666667,0.533333333333333
"684",684,2024,"October",10,"sombra","damage","translocator","cooldown increased from 5 to 7 secondsond.",1,0,36,749,0.028869286287089,30,0.0428571428571429,0.466666666666667,0.533333333333333
"685",685,2024,"October",10,"sombra","damage","emp","ultimate cost increased 12%.",1,0,36,749,0.028869286287089,30,0.0428571428571429,0.466666666666667,0.533333333333333
"686",686,2024,"October",10,"sombra","damage","stealth","no longer passive and now activates by using translocator.",1,0,36,749,0.028869286287089,30,0.0428571428571429,0.466666666666667,0.533333333333333
"687",687,2024,"October",10,"sombra","damage","stealth","now has a 5 secondsondduration.",1,0,36,749,0.028869286287089,30,0.0428571428571429,0.466666666666667,0.533333333333333
"688",688,2024,"October",10,"sombra","damage","stealth","taking damage now reveals sombra for 1 secondsondinstead of ending stealth",0,1,36,749,0.028869286287089,30,0.0428571428571429,0.466666666666667,0.533333333333333
"689",689,2024,"October",10,"sombra","damage","opportunist","ability passive added to game",0,1,36,749,0.028869286287089,30,0.0428571428571429,0.466666666666667,0.533333333333333
"690",690,2024,"October",10,"sombra","damage","opportunist","increases sombra's weapon damage versus hacked targets by 20%.",0,1,36,749,0.028869286287089,30,0.0428571428571429,0.466666666666667,0.533333333333333
"691",691,2024,"October",10,"sombra","damage","opportunist","see critically injured enemies through walls.",0,1,36,749,0.028869286287089,30,0.0428571428571429,0.466666666666667,0.533333333333333
"692",692,2024,"October",10,"sojourn","damage","railgun","energy no longer stops degenerating at 25 energy.",1,0,21,749,0.0168404170008019,24,0.0342857142857143,0.333333333333333,0.666666666666667
"693",693,2024,"October",10,"sojourn","damage","railgun","time before energy degeneration begins increased from 7 to 12 secondsond",0,1,21,749,0.0168404170008019,24,0.0342857142857143,0.333333333333333,0.666666666666667
"694",694,2024,"October",10,"sojourn","damage","disruptor shot","damage per secondsondincreased from 60 to 80",0,1,21,749,0.0168404170008019,24,0.0342857142857143,0.333333333333333,0.666666666666667
"695",695,2024,"October",10,"sojourn","damage","disruptor shot","now generates 25% of damage done to enemy players as railgun energy",0,1,21,749,0.0168404170008019,24,0.0342857142857143,0.333333333333333,0.666666666666667
"696",696,2024,"October",10,"hanzo","damage","hit_points","base health increased from 225 to 250.",0,1,36,749,0.028869286287089,14,0.02,0.285714285714286,0.714285714285714
"697",697,2024,"October",10,"reinhardt","tank","barrier field","barrier field health reduced from 1600 to 1500.",1,0,40,749,0.0320769847634322,16,0.0228571428571429,0.1875,0.8125
"698",698,2024,"October",10,"ramattra","tank","pummel","no longer pierces barriers.",1,0,18,686,0.0144346431435445,28,0.04,0.285714285714286,0.714285714285714
"699",699,2024,"October",10,"ramattra","tank","pummel","now deals 2.5x more damage to barriers",0,1,18,686,0.0144346431435445,28,0.04,0.285714285714286,0.714285714285714
"700",700,2024,"October",10,"mauga","tank","incendiary chaingun","ignite damage over time duration increased from 3 to 4 secondsond.",0,1,12,321,0.00962309542902967,43,0.0614285714285714,0.441860465116279,0.558139534883721
